Outlet_ID,mean_volume,max_volume,std_volume,total_volume,months_active,mean_bill,max_bill,cooler_count,outlet_size,outlet_type,distributor,latitude,longitude,peak_month_volume,consistency_score
OUT_10319,29.28963457663091,172.24762867517566,35.27129365681219,3368.3079763125547,115,7770.9300105206175,23597.620447451623,2,Medium,Eatery,DIST_C_03,7.314446,80.565563,311.07977802157694,0.4090909090909091
OUT_10320,11.671218308136861,65.78246907135478,14.326767504738715,618.5745703312537,53,4087.5512512754676,11394.851675251655,0,Small,Pharmacy,DIST_C_03,6.807957,80.757268,110.6700888565922,0.29411764705882354
OUT_10321,14.92846900927718,93.31972217988634,17.90761998930889,716.5665124453046,48,4500.230216026807,14131.021250198037,0,Small,Kiosk,DIST_C_01,7.270353,80.533313,124.21020060715709,0.4375
OUT_10322,14.020304079302594,68.86168585552295,19.032983969739934,757.0964202823401,54,3349.719885290368,7687.313477973672,0,Small,Eatery,DIST_C_01,7.377529,80.721534,87.11737537742778,0.3888888888888889
OUT_10323,28.821464193234426,176.19023879665752,34.63567994899158,2738.0390983572706,95,7861.593224182026,25226.28177662505,2,Medium,Hotel,DIST_C_01,6.995735,80.537748,226.13738452735507,0.5789473684210527
OUT_10324,10.389949890815345,58.72438292070768,12.2172983755056,415.5979956326138,40,2977.396169337607,8411.258452170334,0,Small,Eatery,DIST_C_03,7.460062,80.613535,78.08177005225235,0.35714285714285715
OUT_10325,28.14282600223394,199.4687597136148,35.114012665750025,3911.8528143105173,139,7327.028965214613,25207.668517528982,2,Medium,Hotel,DIST_C_03,7.382193,80.625587,307.04018231751013,0.48148148148148145
OUT_10326,17.502925890215305,84.42489101504718,21.666813203395055,997.6667757422724,57,3762.6832144092878,11432.428133624668,1,Small,Pharmacy,DIST_C_01,6.814083,80.794532,127.72573041433952,0.4375
OUT_10327,69.37587129415165,419.6342018480882,87.28088125704474,16719.584981890548,241,18211.811154695253,68513.39054575902,5,Large,Bakery,DIST_C_01,6.845456,80.746936,854.9922331240264,0.45161290322580644
OUT_10328,25.916655871097245,184.93964362228013,32.84616584703455,2850.832145820697,110,7828.276596452912,23574.171921877176,2,Medium,SMMT,DIST_C_01,7.351791,80.666698,341.5356435828542,0.391304347826087
OUT_10329,12.18679781353167,84.54834417461396,15.000830750889458,499.65871035479853,41,3585.4633135057466,12100.183522823936,3,Small,Bakery,DIST_C_02,6.9352,80.76855,145.4662850081414,0.2857142857142857
OUT_10330,14.195339225861732,93.50288109637334,19.85523401709177,1022.0644242620447,72,3922.031880921049,10591.108442033245,1,Small,Eatery,DIST_C_03,7.493885,80.710399,128.13045077141686,0.42857142857142855
OUT_10331,16.330496749830395,104.62861375525542,20.171210180268726,1045.1517919891453,64,4729.93885385044,13771.600037027916,0,Small,Bakery,DIST_C_01,6.888321,80.759973,149.41466764570265,0.34782608695652173
OUT_10332,15.469276790400272,85.78831933039561,20.097338464747857,696.1174555680122,45,3387.843171818676,11289.90176776028,0,Small,Grocery,DIST_C_02,6.978748,80.729181,95.84486430415036,0.42857142857142855
OUT_10333,12.900672537296819,61.64997167578073,15.057820438172246,490.2255564172791,38,3523.080695220118,11394.9094685679,1,Small,Kiosk,DIST_C_03,7.275964,80.528477,75.6432384798504,0.3333333333333333
OUT_10334,71.99370221956036,415.5562655054434,90.66215926579963,19150.324790403058,266,18700.797111717966,62586.42561194339,2,Large,Kiosk,DIST_C_03,7.091392,80.741564,892.1895144230612,0.5588235294117647
OUT_10335,68.0380109017245,405.3994115372007,82.34983225950586,14560.134332969043,214,18598.78022471918,71974.80321312495,3,Large,Hotel,DIST_C_01,7.211537,80.765101,738.4308994429656,0.6785714285714286
OUT_10336,33.92616170064809,196.91956233226625,45.19947851855589,4681.810314689436,138,7420.4239060258315,24088.80355008323,1,Medium,Bakery,DIST_C_01,7.295911,80.657234,313.09031630525453,0.6551724137931034
OUT_10337,16.187998906309588,88.3986025910167,19.661059395488564,825.5879442217889,51,3452.1459582640787,12528.769507550458,0,Small,SMMT,DIST_C_01,7.311025,80.575978,123.7988242929904,0.3888888888888889
OUT_10338,15.063500497152601,85.1767747562299,18.781334773161845,753.1750248576301,50,3640.592858119067,10889.224953240217,0,Small, Eatery ,DIST_C_02,7.358262,80.68674,97.11838728896166,0.4
OUT_10339,14.798030473280916,70.32880568544071,18.927566679684144,754.6995541373267,51,3140.1354308877894,8267.219638688995,1,Small,Kiosk,DIST_C_03,6.808601,80.783785,124.10902756071256,0.3888888888888889
OUT_10340,32.208064418027654,202.2510715791961,41.19983070438509,4734.585469450065,147,7428.932049473369,24749.0920687564,2,Medium,Kiosk,DIST_C_03,7.438845,80.619333,364.47435007982807,0.4642857142857143
OUT_10341,13.335473482786277,85.03386140847333,16.891020840691073,786.7929354843903,59,3917.643860507369,11001.193575566858,1,Small,SMMT,DIST_C_01,6.892087,80.766383,128.92564573079386,0.36363636363636365
OUT_10342,26.706109862414728,184.9578380717596,33.89245551463909,3712.1492708756473,139,7507.554594749541,25513.06997352357,1,Medium,Pharmacy,DIST_C_03,7.432106,80.784817,238.0188938871475,0.48148148148148145
OUT_10343,86.84080136324107,297.5891519854873,56.45124214385507,27615.37483351066,318,36186.20541044368,131172.15161976908,5,Extra Large,Eatery,DIST_C_02,7.119982,80.799952,1076.3660002199313,0.2571428571428571
OUT_10344,10.659856538752578,62.90315751209109,10.676717505905112,650.2512488639072,61,3816.3888150168445,11598.070975550185,1,Small,Hotel,DIST_C_03,7.216222,80.725803,89.09712188079298,0.23529411764705882
OUT_10345,29.680413194373802,187.10883714418569,37.28363713038883,3442.927930547361,116,7812.309646831463,24813.01246561153,2,Medium,Eatery,DIST_C_03,6.828606,80.589116,308.1617497540186,0.52
OUT_10346,70.53976443810525,432.973245041739,89.606752728104,17634.941109526313,250,18115.59793912826,62551.16113710492,4,Large,Eatery,DIST_C_01,7.187334,80.631009,897.0800045132299,0.6774193548387096
OUT_10347,14.881505489374964,88.68917351986747,18.922435578314982,773.8382854474982,52,4057.9621314212027,13827.020675758884,1,Small,Bakery,DIST_C_03,7.026029,80.570871,145.95733167583316,0.5
OUT_10348,15.45570814841357,69.04788692727647,18.89208547130988,788.2411155690921,51,4135.2505198877225,11978.34716697472,0,Small,Kiosk,DIST_C_03,7.244988,80.696868,92.27187171873021,0.5333333333333333
OUT_10349,70.13540750058584,423.7061770941812,84.48610714752293,17393.58106014529,248,18375.210905474385,71463.99663677467,3,Large,Hotel,DIST_C_01,7.204844,80.623927,914.1241452924958,0.5666666666666667
OUT_10350,65.99323326176523,401.1344816937025,81.02880114028073,16102.348915870714,244,17931.692037351753,62557.77184717569,5,Large,Hotel,DIST_C_03,6.807678,80.518766,857.8334843793292,0.6129032258064516
OUT_10351,16.21178439406306,95.29295563020987,22.489165326560176,713.3185133387747,44,3042.321646708033,8004.658196882857,0,Small,Eatery,DIST_C_01,6.938341,80.784862,142.65982233393,0.4
OUT_10352,68.02431954875172,388.1589953372736,79.06483201572534,15373.49621801789,226,19015.09782895946,64343.18208043223,2,Large,Hotel,DIST_C_03,7.425758,80.786713,974.1464965774186,0.5862068965517241
OUT_10353,11.688602325238676,72.051822233774,12.636136021444619,374.03527440763764,32,3775.461559597814,11284.733350102775,1,Small,Bakery,DIST_C_01,6.817768,80.77866,97.05366426563901,0.4166666666666667
OUT_10354,12.210517713304604,70.01295696216894,13.196769543531396,830.315204504713,68,3882.9112099155514,10790.83001359528,0,Small,Pharmacy,DIST_C_02,7.468619,80.743309,109.92963820351828,0.45
OUT_10355,67.97393614224137,434.0108995550975,85.84631807666926,14750.344142866377,217,19559.738235801196,66783.8634113208,2,Large,Pharmacy,DIST_C_03,6.987913,80.735957,917.9568369769963,0.4444444444444444
OUT_10356,20.947295842286792,100.49015969914429,25.51258268972568,900.733721218332,43,3667.5808712233807,12983.76114015061,0,Small,Kiosk,DIST_C_01,7.458242,80.594615,144.86109615681494,0.5
OUT_10357,14.788025037269016,96.32730261541089,19.12289954064175,857.7054521616029,58,3983.288704853992,12351.09797251464,1,small,SMMT,DIST_C_02,7.231826,80.614288,115.83081202880143,0.3684210526315789
OUT_10358,24.707790004025103,165.08086283917137,30.211278677671206,2915.5192204749624,118,6658.76121210006,24610.28860502677,2,Medium,Pharmacy,DIST_C_01,6.845934,80.700365,307.08504364052715,0.4
OUT_10359,15.309664370338853,82.5068508630824,19.45066820509869,887.9605334796535,58,3955.5168837165074,12671.77136381673,0,Small,Eatery,DIST_C_01,7.454878,80.75997,137.81035686325262,0.4444444444444444
OUT_10360,25.164212964138923,173.3181850999932,31.751203017624196,3799.796157584977,151,7957.508534254307,27057.80317781543,1,Medium,Hotel,DIST_C_01,6.800271,80.537735,324.0406100948274,0.45161290322580644
OUT_10361,29.929465445283125,192.22457160014213,36.86533925376202,3262.3117335358606,109,8395.298561039152,26304.60080604429,1,Medium,Bakery,DIST_C_02,7.189741,80.65818,392.6942400568491,0.43478260869565216
OUT_10362,29.213976440307945,166.17426186895278,35.599740032242366,3710.1750079191092,127,7972.772660821066,22478.62129321748,2,Medium,Eatery,DIST_C_01,6.988043,80.62926,360.35985068314994,0.4782608695652174
OUT_10363,28.134160487019653,161.34754083270636,34.2670520549249,2982.221011624083,106,7268.173982251276,22759.814321477737,1,Medium,SMMT,DIST_C_03,7.262132,80.524016,234.60659751208883,0.5714285714285714
OUT_10364,31.30643135454699,178.46905195384468,40.99628000686317,3443.707449000169,110,8212.664401406948,23773.71192635469,1,Medium,Hotel,DIST_C_03,6.939577,80.514082,346.11698472787646,0.5454545454545454
OUT_10365,32.08372313864441,196.5677360757212,39.39702566181602,4235.051454301062,132,7462.4328819702105,21561.78346721696,1,Medium,Grocery,DIST_C_02,7.295282,80.646739,373.4450117273154,0.56
OUT_10366,29.343603469677372,191.748135278024,39.052972506871114,3462.54520942193,118,7085.355920345038,21384.21786377818,2,Medium,Pharmacy,DIST_C_02,7.098169,80.761019,335.60459268670917,0.48
OUT_10367,16.613476205441753,89.4435041820288,20.974341282016997,930.3546675047382,56,4002.6228841546167,10988.502687567074,0,Small,Bakery,DIST_C_03,7.379064,80.720097,110.09114354396975,0.4444444444444444
OUT_10368,10.882419127683386,80.46983455181231,15.261775701937697,718.2396624271034,66,3861.4916439692925,10754.817155377605,1,Small,Bakery,DIST_C_02,7.419522,80.548505,138.74471073341638,0.3
OUT_10369,12.674380909887365,91.30437118165386,15.784581123960455,963.2529491514397,76,3858.059891983852,13186.596103245722,0,small,Hotel,DIST_C_01,7.21727,80.69547,165.03156777416564,0.4
OUT_10370,27.654920202589143,216.01307011105524,36.02507874692717,3346.2453445132865,121,7822.5475301626075,25357.628062291376,2,Medium,Grocery,DIST_C_03,7.205598,80.778237,330.3652341551276,0.4782608695652174
OUT_10371,13.35764958373818,80.60675144406234,18.90948652067926,387.3718379284072,29,3401.3438031219093,9054.408389573817,1,Small,SMMT,DIST_C_02,7.107418,80.758411,96.79720370535505,0.23076923076923078
OUT_10372,63.95358326961388,420.9035909746669,80.14922981724973,15348.859984707331,240,18378.16712694623,70572.90553834535,5,Large,SMMT,DIST_C_02,7.405698,80.657315,841.09697482164,0.6333333333333333
OUT_10373,15.366307195823783,98.01359753116458,19.488021332503422,891.2458173577794,58,3873.91982968915,10796.46164451309,0,Small,Pharmacy,DIST_C_03,7.408925,80.670071,156.96733274662566,0.3888888888888889
OUT_10374,70.87816782966112,421.6430414756948,84.37033289374763,14742.658908569514,208,19802.989550779275,67541.25799605311,3,Large,Hotel,DIST_C_01,7.10913,80.646377,902.880074787647,0.6153846153846154
OUT_10375,68.70149406040562,425.37420893897325,85.06293180566779,17312.776503222216,252,19264.237175675982,72529.90130301451,4,Large,Grocery,DIST_C_03,7.01788,80.744772,952.846241549225,0.5161290322580645
OUT_10376,13.421696184855934,88.55016320641967,16.662228776772515,697.9282016125086,52,3866.4101525389856,12001.79054960734,0,Small,SMMT,DIST_C_03,7.271431,80.78502,116.29133126506767,0.35294117647058826
OUT_10377,14.702701220266567,90.7397027369786,18.721244268644732,779.243164674128,53,3702.8571379830673,8920.716622012524,0,Small,Bakery,DIST_C_02,6.854935,80.661872,130.375623328218,0.3333333333333333
OUT_10378,11.586292501650528,63.94918466633614,13.214568967174829,544.5557475775748,47,3682.8487240570826,11371.262127844122,0,Small,Kiosk,DIST_C_01,6.966153,80.566116,77.55573805445849,0.3333333333333333
OUT_10379,16.37296370304907,85.54439382193519,19.95589558883619,851.3941125585516,52,4379.025805592322,11345.991504505457,1,Small,Grocery,DIST_C_03,6.802136,80.513167,103.16770504796385,0.3888888888888889
OUT_10380,26.38962329648234,185.64640827327224,33.34289630334026,3404.261405246222,129,7968.6327127502345,27468.52828441997,1,Medium,Grocery,DIST_C_01,7.413253,80.747501,329.42513212684304,0.5217391304347826
OUT_10381,61.54411170624272,429.78693392074746,74.46106246244555,14832.130921204494,241,18624.500845675444,66508.235727686,3,Large,Eatery,DIST_C_02,7.124778,80.756065,995.7721676302749,0.5483870967741935
OUT_10382,70.22838309775938,424.4153093590903,85.25836009867494,15941.842963191379,227,18778.68701458148,67723.32867316356,3,Large,Hotel,DIST_C_03,7.091441,80.76326,955.19734061387,0.5
OUT_10383,17.88391604942242,95.57787619390234,23.872565837237136,1073.0349629653454,60,3779.4406301684508,11496.381008251725,0,Small,SMMT,DIST_C_02,7.315971,80.530055,132.94223064331126,0.4090909090909091
OUT_10384,17.078075203260923,95.03976553037202,22.619554325077264,905.1379857728289,53,4238.021023646272,12473.848958016546,1,Small,Eatery,DIST_C_02,7.207057,80.708304,123.48992553254132,0.4117647058823529
OUT_10385,26.586287958488604,181.14415692985324,35.74374399496991,3004.2505393092124,113,7099.153283027563,20007.02569695274,1,Medium,Grocery,DIST_C_02,7.414374,80.713955,289.88760889978516,0.5
OUT_10386,12.965817101449417,89.29142007590843,17.860788138227534,790.9148431884145,61,3622.180477844132,9892.149424035311,0,small,Hotel,DIST_C_02,7.139582,80.516947,121.70770211213156,0.21739130434782608
OUT_10387,27.919963463061,183.77229470867093,36.254175342637446,2819.9163097691608,101,7739.010208844975,21053.196212624094,2,Medium,Bakery,DIST_C_01,6.801141,80.610786,301.6945483304602,0.45454545454545453
OUT_10388,29.983432176214663,175.50348678292897,39.02133832555509,3717.945589850618,124,7312.311444487723,23012.318856824157,1,Medium,Hotel,DIST_C_01,7.462751,80.551967,284.10395580424597,0.5217391304347826
OUT_10389,15.516528651362053,93.21826415076144,21.130854649170672,806.8594898708268,52,4258.475580837688,11635.29181015254,0,Small,Hotel,DIST_C_03,7.269063,80.738636,152.7631456200135,0.3333333333333333
OUT_10390,26.293640316217402,169.1723624847066,32.89487252409104,3076.355916997436,117,7133.5318874412105,23130.450069462688,1,Medium,Grocery,DIST_C_02,7.44652,80.59054,355.39584245793765,0.4
OUT_10391,87.68341239631202,314.6585225152762,57.71140289920347,27444.908080045665,313,36339.45338219468,121261.88725079889,4,Extra Large,SMMT,DIST_C_01,6.828402,80.599515,1067.2635018230008,0.2571428571428571
OUT_10392,13.726185901495391,82.44691598409496,18.20425536558486,809.8449681882281,59,3845.0277124310683,11387.126768458373,0,Small,Bakery,DIST_C_03,7.434057,80.740694,108.49842923584016,0.35
OUT_10393,14.757250304708236,98.85559386227672,18.809144565215313,767.3770158448283,52,3896.1663428388424,11107.01388270359,0,Small,Grocery,DIST_C_02,7.012029,80.666,147.9443609174865,0.3125
OUT_10394,23.272788456978574,193.215000607958,31.239577035008132,2466.9155764397287,106,7201.992303777254,24874.112701684167,2,Medium,Eatery,DIST_C_01,6.869574,80.600556,260.03654758216993,0.42857142857142855
OUT_10395,14.76603812343954,89.67409661803998,18.56869881122827,871.1962492829329,59,3681.0226068600664,10845.457546192269,1,Small,SMMT,DIST_C_03,6.824393,80.694164,141.5672970738183,0.4444444444444444
OUT_10396,64.32108390064053,428.4134172818647,79.1393443376186,15694.34447175629,244,18112.711039564125,61537.995292973465,4,Large,Grocery,DIST_C_03,6.992503,80.540119,873.3899032042657,0.5625
OUT_10397,88.14393258072407,308.3163245453828,58.31180548182495,27236.47516744374,309,36641.81469983689,130141.01943327278,4,Extra Large,SMMT,DIST_C_01,7.226838,80.606494,1118.094232351609,0.29411764705882354
OUT_10398,14.74248446657811,105.1795350810225,18.82257377711204,737.1242233289055,50,4094.6620210625006,13057.526949408104,0,Small,Eatery,DIST_C_02,7.494641,80.731285,171.76595325484723,0.3333333333333333
OUT_10399,69.27147904399773,410.18371896928267,82.52389363194092,17179.326802911437,248,19029.00391145861,63985.17608567855,2,Large,Bakery,DIST_C_02,7.28462,80.535546,847.7901575462818,0.5757575757575758
OUT_10400,29.95957896888373,193.8934749772848,37.63906742042439,4104.462318737071,137,7281.805628259411,24566.972537182253,1,Medium,SMMT,DIST_C_01,7.019563,80.656744,293.9844700184891,0.5925925925925926
OUT_10401,29.680748060668936,177.033539765402,39.29688869281971,3888.1779959476307,131,7888.9026691734625,29374.6096079478,2,Medium,SMMT,DIST_C_03,6.814732,80.726992,345.45116695118287,0.56
OUT_10402,28.462731641306068,167.7752333959302,36.12362351571386,4070.1706247067677,143,7664.031549959773,25872.474198189702,1,Medium,Kiosk,DIST_C_01,6.894167,80.573545,303.4163983589762,0.4827586206896552
OUT_10403,30.85018535654067,159.83052352613424,36.99550878450764,4010.524096350287,130,7846.961070931714,22662.454162715865,1,Medium,Pharmacy,DIST_C_02,7.179288,80.624261,336.34522133253347,0.52
OUT_10404,15.018812097295543,97.00705568739237,20.466730419250347,705.8841685728905,47,3819.9331681722006,11888.788732442295,1,Small,Eatery,DIST_C_02,7.279512,80.602542,143.30093098832486,0.35714285714285715
OUT_10405,14.905378383810648,70.46271601696922,17.79055301476691,685.6474056552898,46,3676.925759684809,11035.513855509302,0,Small,Pharmacy,DIST_C_01,6.923743,80.553053,102.01394923152795,0.29411764705882354
OUT_10406,16.865723625765362,85.56110830814289,19.308091900910515,1062.5405884232177,63,3989.3253386639194,10259.820697007824,0,Small,Bakery,DIST_C_01,7.013962,80.636521,142.20086984906732,0.47058823529411764
OUT_10407,68.83881917983094,433.861862382915,88.99457199570189,16108.283688080439,234,18266.05796503897,59686.05848831936,2,Large,Grocery,DIST_C_03,6.913003,80.502537,931.3885752837962,0.6896551724137931
OUT_10408,17.59632172107582,98.24578783646156,22.843700704570153,1337.3204508017625,76,3906.014223954118,10899.832729869388,0,Small,SMMT,DIST_C_01,7.236048,80.74396,145.38750635820617,0.45454545454545453
OUT_10409,16.34805162881772,89.47984896886,19.85764891102196,1209.7558205325115,74,3821.494414561208,12751.20541072549,1,Small,Kiosk,DIST_C_01,7.109041,80.618569,140.36983915111085,0.5
OUT_10410,15.451823138091022,101.20782811097315,21.331065295284883,1004.3685039759165,65,3875.895556233122,12680.71562010277,1,Small,Eatery,DIST_C_01,80.778538,7.368221,170.2455924766144,0.35
OUT_10411,16.167463337175374,95.0310044784523,18.421881462483903,1034.717653579224,64,4169.73805672568,13111.938261752275,1,Small,Bakery,DIST_C_03,7.036888,80.669364,138.85140310707078,0.4375
OUT_10412,62.77510960140137,411.5256783756974,72.96948285825493,15191.576523539132,242,19511.189714470274,67958.03523156916,4,Large,Bakery,DIST_C_02,7.090898,80.632829,899.8749770152456,0.5806451612903226
OUT_10413,15.015705733637333,103.08910292481136,20.92534415782004,690.7224637473173,46,3658.0050663741663,11384.286243781611,1,small,Grocery,DIST_C_02,7.484948,80.619791,121.46075236892011,0.4
OUT_10414,13.22838018167804,78.97171811776485,14.856995813083506,515.9068270854435,39,3847.7011340465883,11064.777273787038,1,Small,Kiosk,DIST_C_01,7.407751,80.670371,124.25258379855941,0.3076923076923077
OUT_10415,26.766403608111307,184.94421229225733,33.0748797063596,2971.0708005003553,111,8086.098898387146,26333.803892662643,1,Medium,Grocery,DIST_C_02,7.255573,80.687686,294.58194111555844,0.4166666666666667
OUT_10416,15.557712258343301,85.06475140093208,19.868975038435465,1057.9244335673445,68,4378.759165936649,12052.924534378586,1,Small,Kiosk,DIST_C_01,0.0,0.0,112.38768334782546,0.42105263157894735
OUT_10417,15.591667973092212,92.48165894244296,21.808496827475096,732.808394735334,47,4056.414425940172,11278.36317383103,0,Small,Eatery,DIST_C_03,7.381824,80.602517,120.06097949506359,0.375
OUT_10418,30.615937585650766,187.2660624254653,40.86295247830273,4837.318138532821,158,7564.679165862412,23204.59642143784,1,Medium,SMMT,DIST_C_03,7.263261,80.754497,288.0410473294015,0.6206896551724138
OUT_10419,13.82572658501245,84.09269810219004,15.5952623069524,760.4149621756848,55,4221.617757111456,11444.546348628435,1,Small,Pharmacy,DIST_C_03,7.073736,80.638474,159.62088765959277,0.25
OUT_10420,15.901630556202281,78.66790313277603,20.184970807757797,874.5896805911254,55,3802.893114754499,12840.11211848593,1,Small,Hotel,DIST_C_02,6.884235,80.790488,122.80410992334555,0.5294117647058824
OUT_10421,12.48801493623394,90.080855679311,16.84385368004997,724.3048663015685,58,3848.3493144044446,12453.894539268533,1,Small,Grocery,DIST_C_01,7.298339,80.714926,131.89934798692946,0.25
OUT_10422,12.224280930142132,83.58388951666008,16.822223090079046,880.1482269702335,72,3631.596046174226,10525.77564744196,0,Small,Hotel,DIST_C_01,80.684072,7.070194,83.58388951666008,0.30434782608695654
OUT_10423,70.88317942242787,396.43735633785207,86.68579600360583,17720.794855606968,250,18955.23987033562,66819.92433163195,2,Large,Eatery,DIST_C_02,7.091459,80.577089,911.2513169783346,0.5666666666666667
OUT_10424,17.625442530721656,107.28800617270473,25.023009026957684,934.1484541282477,53,4259.493792886773,11126.225524141946,0,Small,Kiosk,DIST_C_02,6.883491,80.734673,224.79696048725464,0.3333333333333333
OUT_10425,16.66584873429965,95.24457318722835,21.41627010855142,933.2875291207804,56,4179.630024394122,13447.454962500453,0,Small,Grocery,DIST_C_01,7.068608,80.686837,144.02727995293512,0.42105263157894735
OUT_10426,11.104241640234846,80.53084144147414,15.345987071114257,521.8993570910378,47,3841.978043747131,10163.203069299425,1,Small,Bakery,DIST_C_03,6.945992,80.687597,100.89147655323077,0.3125
OUT_10427,11.591566891818804,104.57396305654576,17.46954081406995,498.4373763482086,43,3912.743170947595,12103.195321732674,0,Small,Bakery,DIST_C_02,7.184344,80.723881,138.2877665076888,0.1875
OUT_10428,69.59748018581404,433.8448037396287,87.98724483467632,15937.822962551414,229,18737.692476928452,63188.25431044857,4,Large,Bakery,DIST_C_02,7.44516,80.528821,900.0286872720922,0.6333333333333333
OUT_10429,30.841506203537296,183.7665918543695,38.2949466908347,3361.7241761855653,109,6950.778482521855,25753.20177139511,1,Medium,Pharmacy,DIST_C_01,7.387727,80.708104,250.664953731964,0.5909090909090909
OUT_10430,15.607743769490316,89.0438358579719,18.547457497961883,764.7794447050255,49,3788.1854244350625,9424.997558369172,0,Small,Hotel,DIST_C_03,6.991377,80.687339,160.26875223537675,0.3333333333333333
OUT_10431,65.79499187746117,421.8944192958046,79.70520268784487,15396.028099325915,234,18686.954740034755,62705.2119427088,2,Large,Hotel,DIST_C_01,6.899036,80.719021,938.867828205919,0.5666666666666667
OUT_10432,68.00321799063032,394.693789673945,82.43444484576592,15504.733701863714,228,18772.388319049976,61465.72645299858,5,Large,Kiosk,DIST_C_01,7.089188,80.517011,766.9562618468206,0.5517241379310345
OUT_10433,67.26670586152349,419.6421410237764,83.40258640398318,15000.475407119739,223,19449.61548851515,65840.64292313634,2,Large,Kiosk,DIST_C_01,80.50926,7.03051,924.3137898058442,0.5555555555555556
OUT_10434,68.49678330656998,423.19477419841553,83.47373519800436,16439.227993576795,240,19460.762111262844,63746.4196333563,5,Large,Kiosk,DIST_C_03,7.416146,80.794244,861.6019160521986,0.4666666666666667
OUT_10435,15.030301418701848,102.2132713686294,20.387833523498788,691.393865260285,46,3656.7945633061436,11095.780506849474,1,small,Pharmacy,DIST_C_02,7.068624,80.711555,107.25680850267125,0.4117647058823529
OUT_10436,14.213173891650731,112.83311022260284,21.133491945913033,596.9533034493307,42,3991.3508288259895,11633.42584596842,0,Small,Eatery,DIST_C_02,7.283848,80.607064,131.85039159166593,0.45454545454545453
OUT_10437,15.304386500686219,104.3343648836889,20.03321515494571,780.5237115349971,51,4094.8289488497626,11482.530797582296,1,Small,Kiosk,DIST_C_02,7.228565,80.659098,144.5932409253516,0.4444444444444444
OUT_10438,63.13174908469009,413.9405113031716,77.4893851965962,12942.008562361469,205,18787.79792645649,60226.24792662637,5,Large,Hotel,DIST_C_02,6.867357,80.786585,914.2676800512714,0.5769230769230769
OUT_10439,13.898465059999749,73.07497915302451,18.089789816179284,653.2278578199882,47,3681.986848610807,11248.74217265188,1,Small,Pharmacy,DIST_C_03,6.898281,80.523816,91.95611771141925,0.35294117647058826
OUT_10440,29.54082256606895,193.1132831971304,36.291665950908055,3781.2252884568256,128,7828.771735202144,28043.964773605887,1,Medium,Grocery,DIST_C_02,7.050894,80.772146,408.67014926037274,0.44
OUT_10441,30.58473759976082,184.663504196712,42.101616776573145,3333.7363983739297,109,8050.074837106877,24621.14993150504,2,Medium,Bakery,DIST_C_03,7.228021,80.55341,284.168414754889,0.4583333333333333
OUT_10442,14.974516200251921,94.61705819300894,17.932527041339238,1033.2416178173826,69,4056.965847845521,13231.7808864695,0,Small,Grocery,DIST_C_01,7.024101,80.61499,125.68351021248225,0.4
OUT_10443,12.799529243376657,94.72690225896044,17.137427734684852,998.3632809833792,78,3828.191156337566,13935.235124240546,0,Small,SMMT,DIST_C_03,7.284241,80.779866,114.60384356180478,0.3333333333333333
OUT_10444,32.345193001554875,207.7735454816752,40.58998626450937,4884.124143234786,151,7272.406688296019,25985.40344238636,2,Medium,SMMT,DIST_C_02,7.154734,80.643172,348.06191500813884,0.43333333333333335
OUT_10445,29.75916619306917,188.5271728928228,37.496766331467136,3511.581610782162,118,7408.897870987343,25284.18796589787,2,Medium,Grocery,DIST_C_01,7.251013,80.582541,336.48988960131356,0.4583333333333333
OUT_10446,29.972352787309834,212.937884801898,39.11307597722868,4915.465857118813,164,7606.287175696278,21432.55011600797,1,Medium,Hotel,DIST_C_03,6.813344,80.749252,367.42033016700407,0.5517241379310345
OUT_10447,31.092984986990768,194.4106835686513,39.44100127963858,4042.0880483088,130,8093.085837662009,25299.68844006387,1,Medium,Hotel,DIST_C_02,7.316684,80.795504,313.793017002022,0.52
OUT_10448,68.7546486529159,418.2654247945775,82.47442878344286,18082.47259571688,263,19485.666033634527,67048.9946095435,2,Large,Pharmacy,DIST_C_01,7.30214,80.543118,947.0357890831474,0.5625
OUT_10449,30.39049364672708,191.5157091419632,39.04051762021021,3859.5926931343392,127,7664.214211347231,24773.059800073333,2,Medium,SMMT,DIST_C_02,7.41052,80.568328,301.36647695352286,0.46153846153846156
OUT_10450,27.278489024469685,179.9553622338233,35.7183439010121,4200.887309768332,154,7592.571909643184,24938.760245633777,1,Medium,Pharmacy,DIST_C_03,7.270507,80.616953,327.23500401921086,0.375
OUT_10451,16.123765307838635,101.39212708948077,21.306602777744004,1128.6635715487043,70,3815.0431111794887,10557.930319452456,1,Small,Eatery,DIST_C_01,7.124828,80.602933,144.855342836484,0.34782608695652173
OUT_10452,15.089191475139913,66.39072360881747,17.451554539056065,1101.5109776852137,73,4042.6747831782677,11944.51589709896,0,Small,Hotel,DIST_C_03,7.405358,80.77408,108.15907690428126,0.42857142857142855
OUT_10453,16.09250111857857,90.46847481378124,21.53960978766539,1206.937583893393,75,3747.434274275402,11771.437962206626,1,Small,Hotel,DIST_C_02,7.169097,80.513677,134.14395424141404,0.43478260869565216
OUT_10454,10.862464086122502,84.68997405762727,13.009062667801912,662.6103092534727,61,3639.433728665576,11596.02312790674,0,Small,Eatery,DIST_C_02,6.828549,80.687484,96.7269427377156,0.42857142857142855
